"ST1. Nomenclature of 2,925 proteins analyzed in the Interval and LonGenity cohorts. Corresponding external identifiers were provided by Somalogic.",,,,,,,,,,
,,,,,,,,,,
ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units
DEFB108B.5611.56.3,5611.56,3,SL012710,Beta-defensin 108B,D108B,Q8NET1,245911,DEFB108B,Human,RFU
HINT2.5612.16.3,5612.16,3,SL016512,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,Q9BX68,84681,HINT2,Human,RFU
LAT2.5613.75.3,5613.75,3,SL017068,Linker for activation of T-cells family member 2,NTAL,Q9GZY6,7462,LAT2,Human,RFU
CRH.5614.44.3,5614.44,3,SL003526,Corticoliberin,CRH,P06850,1392,CRH,Human,RFU
FAM172A.5615.62.3,5615.62,3,SL017090,Protein FAM172A,F172A,Q8WUF8,83989,FAM172A,Human,RFU
NPFF.5617.41.3,5617.41,3,SL012362,Pro-FMRFamide-related neuropeptide FF,NPFF,O15130,8620,NPFF,Human,RFU
FAM3B.5618.50.3,5618.5,3,SL007306,Protein FAM3B,FAM3B,P58499,54097,FAM3B,Human,RFU
PAM.5620.13.3,5620.13,3,SL008812,Peptidyl-glycine alpha-amidating monooxygenase,AMD,P19021,5066,PAM,Human,RFU
THSD1.5621.64.3,5621.64,3,SL017069,Thrombospondin type-1 domain-containing protein 1,THSD1,Q9NS62,55901,THSD1,Human,RFU
CD300LF.5623.11.3,5623.11,3,SL012737,CMRF35-like molecule 1,CLM1,Q8TDQ1,146722,CD300LF,Human,RFU
CTRC.5626.20.3,5626.2,3,SL012801,Chymotrypsin-C,CTRC,Q99895,11330,CTRC,Human,RFU
GNRH1.5627.53.3,5627.53,3,SL007071,Progonadoliberin-1,GON1,P01148,2796,GNRH1,Human,RFU
SEMA3G.5628.21.3,5628.21,3,SL012850,Semaphorin-3G,SEM3G,Q9NS98,56920,SEMA3G,Human,RFU
KLRC1.5629.58.3,5629.58,3,SL017071,NKG2-A/NKG2-B type II integral membrane protein,NKG2A,P26715,3821,KLRC1,Human,RFU
CD300A.5630.48.3,5630.48,3,SL009033,CMRF35-like molecule 8,CM35H,Q9UGN4,11314,CD300A,Human,RFU
MLN.5631.83.3,5631.83,3,SL008634,Promotilin,MOTI,P12872,4295,MLN,Human,RFU
POFUT1.5634.39.3,5634.39,3,SL012836,GDP-fucose protein O-fucosyltransferase 1,OFUT1,Q9H488,23509,POFUT1,Human,RFU
MFAP4.5636.10.3,5636.1,3,SL002084,Microfibril-associated glycoprotein 4,MFAP4,P55083,4239,MFAP4,Human,RFU
NTNG1.5637.81.3,5637.81,3,SL017072,Netrin-G1,NTNG1,Q9Y2I2,22854,NTNG1,Human,RFU
COLGALT1.5638.23.3,5638.23,3,SL012702,Procollagen galactosyltransferase 1,GT251,Q8NBJ5,79709,COLGALT1,Human,RFU
NETO1.5639.49.3,5639.49,3,SL017092,Neuropilin and tolloid-like protein 1,NETO1,Q8TDF5,81832,NETO1,Human,RFU
LCN8.5643.2.3,5643.2,3,SL012575,Epididymal-specific lipocalin-8,LCN8,Q6JVE9,138307,LCN8,Human,RFU
RNASE4.5644.60.3,5644.6,3,SL007198,Ribonuclease 4,RNAS4,P34096,6038,RNASE4,Human,RFU
RNASE6.5646.20.3,5646.2,3,SL012758,Ribonuclease K6,RNAS6,Q93091,6039,RNASE6,Human,RFU
PSG4.5649.83.3,5649.83,3,SL012479,Pregnancy-specific beta-1-glycoprotein 4,PSG4,Q00888,5672,PSG4,Human,RFU
PSG7.5651.50.3,5651.5,3,SL012488,Putative pregnancy-specific beta-1-glycoprotein 7,PSG7,Q13046,5676,PSG7,Human,RFU
PRSS37.5653.23.3,5653.23,3,SL017074,Probable inactive serine protease 37,PRS37,A4D1T9,136242,PRSS37,Human,RFU
ENDOU.5656.53.3,5656.53,3,SL012424,Poly(U)-specific endoribonuclease,PP11,P21128,8909,ENDOU,Human,RFU
ST3GAL1.5657.28.3,5657.28,3,SL009528,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",SIA4A,Q11201,6482,ST3GAL1,Human,RFU
TRH.5659.11.3,5659.11,3,SL004188,Thyrotropin-releasing hormone,TRH,P20396,7200,TRH,Human,RFU
PF4V1.5663.18.3,5663.18,3,SL007105,Platelet factor 4 variant,PF4V,P10720,5197,PF4V1,Human,RFU
DEFB106A.5664.57.3,5664.57,3,SL012682,Beta-defensin 106,D106A,Q8N104,245909,DEFB106A,Human,RFU
SEMA3B.5667.3.3,5667.3,3,SL012491,Semaphorin-3B,SEM3B,Q13214,7869,SEMA3B,Human,RFU
SIRPB2.5669.26.3,5669.26,3,SL012554,Signal-regulatory protein beta-2,SIRB2,Q5JXA9,284759,SIRPB2,Human,RFU
CTRB1.5671.1.3,5671.1,3,SL000353,Chymotrypsinogen B,Chymotrypsin,P17538,1504,CTRB1,Human,RFU
PRELP.5675.6.3,5675.6,3,SL004658,Prolargin,PRELP,P51888,5549,PRELP,Human,RFU
ASIP.5676.54.3,5676.54,3,SL012436,Agouti-signaling protein,ASIP,P42127,434,ASIP,Human,RFU
C2orf66.5677.15.3,5677.15,3,SL017102,Uncharacterized protein C2orf66,CB066,Q6UXQ4,401027,C2orf66,Human,RFU
DEFB103A.5679.16.3,5679.16,3,SL004534,Beta-defensin 103,HBD-3,P81534,414325,DEFB103A,Human,RFU
OBP2B.5680.54.3,5680.54,3,SL012845,Odorant-binding protein 2b,OBP2B,Q9NPH6,29989,OBP2B,Human,RFU
PRKCSH.5687.5.3,5687.5,3,SL008641,Glucosidase 2 subunit beta,GLU2B,P14314,5589,PRKCSH,Human,RFU
CBLN4.5688.65.3,5688.65,3,SL012852,Cerebellin-4,CBLN4,Q9NTU7,140689,CBLN4,Human,RFU
DEFB112.5689.1.3,5689.1,3,SL012531,Beta-defensin 112,DB112,Q30KQ8,245915,DEFB112,Human,RFU
TUFT1.5690.49.3,5690.49,3,SL007686,Tuftelin,TUFT1,Q9NNX1,7286,TUFT1,Human,RFU
CRISPLD2.5691.2.3,5691.2,3,SL008669,Cysteine-rich secretory protein LCCL domain-containing 2,CRLD2,Q9H0B8,83716,CRISPLD2,Human,RFU
TNXB.5698.60.3,5698.6,3,SL005005,Tenascin-X,Tenascin-X,P22105,7148,TNXB,Human,RFU
GZMM.5704.74.3,5704.74,3,SL004564,Granzyme M,Granzyme M,P51124,3004,GZMM,Human,RFU
ELK3.5707.55.3,5707.55,3,SL013780,ETS domain-containing protein Elk-3,ELK3,P41970,2004,ELK3,Human,RFU
IFNA6.5714.88.3,5714.88,3,SL017115,Interferon alpha-6,IFNA6,P05013,3443,IFNA6,Human,RFU
ABHD14A.5715.4.3,5715.4,3,SL017100,Protein ABHD14A,ABHEA,Q9BUJ0,25864,ABHD14A,Human,RFU
CSAG1.5716.49.3,5716.49,3,SL017101,Putative chondrosarcoma-associated gene 1 protein,CSAG1,Q6PB30,158511,CSAG1,Human,RFU
CILP.5717.2.3,5717.2,3,SL004657,Cartilage intermediate layer protein 1,CILP,O75339,8483,CILP,Human,RFU
FAM189A2.5719.66.3,5719.66,3,SL014977,Protein FAM189A2,CI061,Q15884,9413,FAM189A2,Human,RFU
PRCP.5722.78.3,5722.78,3,SL009198,Lysosomal Pro-X carboxypeptidase,Prolylcarboxypeptidase,P42785,5547,PRCP,Human,RFU
INSL3.5723.4.3,5723.4,3,SL007263,Insulin-like 3,INSL3,P51460,3640,INSL3,Human,RFU
SBSN.5724.58.3,5724.58,3,SL017104,Suprabasin,SBSN,Q6UWP8,374897,SBSN,Human,RFU
SPAG11A.5726.49.3,5726.49,3,SL012583,Sperm-associated antigen 11A,SG11A,Q6PDA7,10407,SPAG11A,Human,RFU
B3GALTL.5727.35.3,5727.35,3,SL017109,"Beta-1,3-glucosyltransferase",B3GLT,Q6Y288,145173,B3GALTL,Human,RFU
FCRL1.5728.60.3,5728.6,3,SL012780,Fc receptor-like protein 1,FCRL1,Q96LA6,115350,FCRL1,Human,RFU
CXCL14.5730.60.3,5730.6,3,SL004000,C-X-C motif chemokine 14,BRAK,O95715,9547,CXCL14,Human,RFU
SPINK6.5731.1.3,5731.1,3,SL012596,Serine protease inhibitor Kazal-type 6,ISK6,Q6UWN8,404203,SPINK6,Human,RFU
PVRL4.5734.13.3,5734.13,3,SL004803,Nectin-4,nectin-4,Q96NY8,81607,PVRL4,Human,RFU
C1GALT1C1.5735.54.3,5735.54,3,SL017110,C1GALT1-specific chaperone 1,C1GLC,Q96EU7,29071,C1GALT1C1,Human,RFU
TREML2.5736.1.3,5736.1,3,SL006573,Trem-like transcript 2 protein,TRML2,Q5T2D2,79865,TREML2,Human,RFU
SEMA4D.5737.61.3,5737.61,3,SL011110,Semaphorin-4D,SEM4D,Q92854,10507,SEMA4D,Human,RFU
SFTPC.5738.25.3,5738.25,3,SL007889,Pulmonary surfactant-associated protein C,SP-C,P11686,6440,SFTPC,Human,RFU
KRTDAP.5739.75.3,5739.75,3,SL012464,Keratinocyte differentiation-associated protein,KTDAP,P60985,388533,KRTDAP,Human,RFU
ROBO1.5740.17.3,5740.17,3,SL013095,Roundabout homolog 1,ROBO1,Q9Y6N7,6091,ROBO1,Human,RFU
CARTPT.5743.82.3,5743.82,3,SL012512,Cocaine- and amphetamine-regulated transcript protein,CART,Q16568,9607,CARTPT,Human,RFU
MENT.5744.12.3,5744.12,3,SL017113,Protein MENT,CA056,Q9BUN1,54964,MENT,Human,RFU
PI15.5745.64.3,5745.64,3,SL008648,Peptidase inhibitor 15,PI15,O43692,51050,PI15,Human,RFU
ASAH1.5748.20.3,5748.2,3,SL005404,Acid ceramidase,Acid ceramidase,Q13510,427,ASAH1,Human,RFU
CLPS.5749.53.3,5749.53,3,SL009329,Colipase,COL,P04118,1208,CLPS,Human,RFU
SUSD3.5752.63.3,5752.63,3,SL017114,Sushi domain-containing protein 3,SUSD3,Q96L08,203328,SUSD3,Human,RFU
INSL6.5754.76.3,5754.76,3,SL012879,Insulin-like peptide INSL6,INSL6,Q9Y581,11172,INSL6,Human,RFU
PAPPA2.5756.66.3,5756.66,3,SL008518,Pappalysin-2,PAPP2,Q9BXP8,60676,PAPPA2,Human,RFU
SPAG11B.5762.35.3,5762.35,3,SL009230,Sperm-associated antigen 11B,Sperm-associated antigen 11,Q08648,10407,SPAG11B,Human,RFU
DEFB104A.5763.67.3,5763.67,3,SL004535,Beta-defensin 104,HBD-4,Q8WTQ1,140596,DEFB104A,Human,RFU
GALNT2.5764.4.3,5764.4,3,SL009348,Polypeptide N-acetylgalactosaminyltransferase 2,GALT2,Q10471,2590,GALNT2,Human,RFU
DEFB121.5765.53.3,5765.53,3,SL012548,Beta-defensin 121,DB121,Q5J5C9,245934,DEFB121,Human,RFU
AFP.5792.8.2,5792.8,2,SL000011,alpha-Fetoprotein,AFP,P02771,174,AFP,Human,RFU
BID.5798.3.3,5798.3,3,SL003704,BH3-interacting domain death agonist,BID,P55957,637,BID,Human,RFU
NGF.5801.72.3,5801.72,3,SL000305,beta-nerve growth factor,b-NGF,P01138,4803,NGF,Human,RFU
CD70.5807.77.3,5807.77,3,SL007195,CD70 antigen,CD70,P32970,970,CD70,Human,RFU
TDGF1.5810.25.3,5810.25,3,SL005155,Teratocarcinoma-derived growth factor 1,Cripto,P13385,6997,TDGF1,Human,RFU
EPO.5813.58.3,5813.58,3,SL000408,Erythropoietin,Epo,P01588,2056,EPO,Human,RFU
GDNF.5822.22.3,5822.22,3,SL004248,Glial cell line-derived neurotrophic factor,GDNF,P39905,2668,GDNF,Human,RFU
IFNGR1.5825.49.3,5825.49,3,SL000458,Interferon gamma receptor 1,IFN-g R1,P15260,3459,IFNGR1,Human,RFU
IL9.5834.18.3,5834.18,3,SL000485,Interleukin-9,IL-9,P15248,3578,IL9,Human,RFU
LIFR.5837.49.3,5837.49,3,SL004714,Leukemia inhibitory factor receptor,LIF sR,P42702,3977,LIFR,Human,RFU
EHMT2.5843.60.3,5843.6,3,SL003542,Histone-lysine N-methyltransferase EHMT2,NG36,Q96KQ7,10919,EHMT2,Human,RFU
S100A12.5852.6.3,5852.6,3,SL004783,Protein S100-A12,S100A12,P80511,6283,S100A12,Human,RFU
YWHAZ.5858.6.5,5858.6,5,SL005688,14-3-3 protein zeta/delta,14-3-3 protein zeta/delta,P63104,7534,YWHAZ,Human,RFU
HAAO.5861.78.3,5861.78,3,SL008466,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO,P46952,23498,HAAO,Human,RFU
ALDOA.5864.10.3,5864.1,3,SL004910,Fructose-bisphosphate aldolase A,aldolase A,P04075,226,ALDOA,Human,RFU
BAD.5870.23.2,5870.23,2,SL003700,Bcl2-associated agonist of cell death,BAD,Q92934,572,BAD,Human,RFU
DCTN2.5879.51.3,5879.51,3,SL009207,Dynactin subunit 2,Dynactin subunit 2,Q13561,10540,DCTN2,Human,RFU
EEF1B2.5882.34.2,5882.34,2,SL005685,Elongation factor 1-beta,EF-1-beta,P24534,1933,EEF1B2,Human,RFU
EIF5A.5888.29.3,5888.29,3,SL005687,Eukaryotic translation initiation factor 5A-1,eIF-5A-1,P63241,1984,EIF5A,Human,RFU
GRP.5897.58.3,5897.58,3,SL002071,Gastrin-releasing peptide,Gastrin-releasing peptide,P07492,2922,GRP,Human,RFU
HINT1.5900.11.2,5900.11,2,SL009431,Histidine triad nucleotide-binding protein 1,HINT1,P49773,3094,HINT1,Human,RFU
NME1.5909.51.3,5909.51,3,SL003687,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,P15531,4830,NME1,Human,RFU
PEX5.5915.58.3,5915.58,3,SL012148,Peroxisomal targeting signal 1 receptor,PEX5,P50542,5830,PEX5,Human,RFU
PSME1.5918.5.3,5918.5,3,SL008176,Proteasome activator complex subunit 1,PSME1,Q06323,5720,PSME1,Human,RFU
WISP3.5927.4.3,5927.4,3,SL004690,WNT1-inducible-signaling pathway protein 3,WISP-3,O95389,8838,WISP3,Human,RFU
FTH1.FTL.5934.1.3,5934.1,3,SL000420,Ferritin,Ferritin,P02794 P02792,2495 2512,FTH1.FTL,Human,RFU
TNF.5936.53.3,5936.53,3,SL002517,Tumor necrosis factor,TNF-a,P01375,7124,TNF,Human,RFU
TNFSF12.5939.42.3,5939.42,3,SL004365,Tumor necrosis factor ligand superfamily member 12,TWEAK,O43508,8742,TNFSF12,Human,RFU
THPO.5947.90.3,5947.9,3,SL000598,Thrombopoietin,Tpo,P40225,7066,THPO,Human,RFU
PTH.5954.62.3,5954.62,3,SL003970,Parathyroid hormone,PTH,P01270,5741,PTH,Human,RFU
SST.5957.30.3,5957.3,3,SL011510,Somatostatin-28,Somatostatin-28,P61278,6750,SST,Human,RFU
SCGB1C1.5960.49.3,5960.49,3,SL012733,Secretoglobin family 1C member 1,SG1C1,Q8TD33,147199,SCGB1C1,Human,RFU
C21orf33.5981.6.3,5981.6,3,SL009429,"ES1 protein homolog, mitochondrial",ES1,P30042,8209,C21orf33,Human,RFU
NELL2.6022.57.3,6022.57,3,SL005091,Protein kinase C-binding protein NELL2,NELL2,Q99435,4753,NELL2,Human,RFU
ST6GAL1.6035.2.3,6035.2,3,SL009531,"Beta-galactoside alpha-2,6-sialyltransferase 1",SIAT1,P15907,6480,ST6GAL1,Human,RFU
EPHA10.6036.78.3,6036.78,3,SL014294,,Deprecated,,,,Human,RFU
WFDC12.6037.6.3,6037.6,3,SL012747,WAP four-disulfide core domain protein 12,WFD12,Q8WWY7,128488,WFDC12,Human,RFU
CRHBP.6039.24.3,6039.24,3,SL017254,Corticotropin-releasing factor-binding protein,CRHBP,P24387,1393,CRHBP,Human,RFU
POFUT2.6042.52.3,6042.52,3,SL017260,GDP-fucose protein O-fucosyltransferase 2,OFUT2,Q9Y2G5,23275,POFUT2,Human,RFU
SIGLEC10.6048.4.3,6048.4,3,SL014249,Sialic acid-binding Ig-like lectin 10,SIG10,Q96LC7,89790,SIGLEC10,Human,RFU
PTPRS.6049.64.3,6049.64,3,SL006532,Receptor-type tyrosine-protein phosphatase S,PTPRS,Q13332,5802,PTPRS,Human,RFU
NXPH3.6054.6.3,6054.6,3,SL012391,Neurexophilin-3,NXPH3,O95157,11248,NXPH3,Human,RFU
ERP44.6064.4.3,6064.4,3,SL005292,Endoplasmic reticulum resident protein 44,TXNDC4,Q9BS26,23071,ERP44,Human,RFU
QSOX1.6070.11.3,6070.11,3,SL006394,Sulfhydryl oxidase 1,QSCN6,O00391,5768,QSOX1,Human,RFU
CECR1.6077.63.3,6077.63,3,SL013510,Adenosine deaminase CECR1,CECR1,Q9NZK5,51816,CECR1,Human,RFU
ACPL2.6079.59.3,6079.59,3,SL017266,2-phosphoxylose phosphatase 1,ACPL2,Q8TE99,92370,ACPL2,Human,RFU
PCOLCE2.6081.52.3,6081.52,3,SL008377,Procollagen C-endopeptidase enhancer 2,PCOC2,Q9UKZ9,26577,PCOLCE2,Human,RFU
CHRDL2.6086.15.3,6086.15,3,SL012616,Chordin-like protein 2,CRDL2,Q6WN34,25884,CHRDL2,Human,RFU
FCRL5.6103.70.3,6103.7,3,SL012789,Fc receptor-like protein 5,FCRL5,Q96RD9,83416,FCRL5,Human,RFU
CTBS.6115.40.3,6115.4,3,SL017120,Di-N-acetylchitobiase,DIAC,Q01459,1486,CTBS,Human,RFU
MAMDC2.6119.14.3,6119.14,3,SL012631,MAM domain-containing protein 2,MAMC2,Q7Z304,256691,MAMDC2,Human,RFU
MAP2K3.6151.18.3,6151.18,3,SL007242,Dual specificity mitogen-activated protein kinase kinase 3,MP2K3,P46734,5606,MAP2K3,Human,RFU
IFNA5.6210.100.3,6210.1,3,SL017258,Interferon alpha-5,IFNA5,P01569,3442,IFNA5,Human,RFU
CGB2.6213.10.3,6213.1,3,SL017263,Choriogonadotropin subunit beta variant 2,CGB2,Q6NT52,114336,CGB2,Human,RFU
IFNA8.6214.84.3,6214.84,3,SL017259,Interferon alpha-8,IFNA8,P32881,3445,IFNA8,Human,RFU
PDZD11.6219.14.3,6219.14,3,SL012543,PDZ domain-containing protein 11,PDZ11,Q5EBL8,51248,PDZD11,Human,RFU
ADPGK.6221.1.3,6221.1,3,SL012808,ADP-dependent glucokinase,ADPGK,Q9BRR6,83440,ADPGK,Human,RFU
GUCA2B.6223.5.3,6223.5,3,SL008392,Guanylate cyclase activator 2B,GUC2B,Q16661,2981,GUCA2B,Human,RFU
STC2.6231.46.3,6231.46,3,SL006310,Stanniocalcin-2,STC2,O76061,8614,STC2,Human,RFU
VIT.6234.74.3,6234.74,3,SL012611,Vitrin,VITRN,Q6UXI7,5212,VIT,Human,RFU
PSG8.6238.55.3,6238.55,3,SL012873,Pregnancy-specific beta-1-glycoprotein 8,PSG8,Q9UQ74,440533,PSG8,Human,RFU
PVRL2.6245.4.3,6245.4,3,SL004693,Nectin-2,Nectin-2,Q92692,5819,PVRL2,Human,RFU
SIRPB1.6247.9.3,6247.9,3,SL008942,Signal-regulatory protein beta-1,SIRB1,O00241,10326,SIRPB1,Human,RFU
CPXM1.6255.74.3,6255.74,3,SL012795,Probable carboxypeptidase X1,CPXM1,Q96SM3,56265,CPXM1,Human,RFU
LY6G6C.6256.9.3,6256.9,3,SL012397,Lymphocyte antigen 6 complex locus protein G6c,LY66C,O95867,80740,LY6G6C,Human,RFU
CGREF1.6257.56.3,6257.56,3,SL012800,Cell growth regulator with EF hand domain protein 1,CGRE1,Q99674,10669,CGREF1,Human,RFU
NPC2.6259.60.3,6259.6,3,SL004822,Epididymal secretory protein E1,Epididymal secretory protein E1,P61916,10577,NPC2,Human,RFU
FAM163A.6260.14.3,6260.14,3,SL017414,Protein FAM163A,F163A,Q96GL9,148753,FAM163A,Human,RFU
CYR61.6264.9.3,6264.9,3,SL010428,Protein CYR61,CYR61,O00622,3491,CYR61,Human,RFU
STMN4.6267.51.3,6267.51,3,SL013269,Stathmin-4,STMN4,Q9H169,81551,STMN4,Human,RFU
WSCD2.6274.15.3,6274.15,3,SL017404,WSC domain-containing protein 2,WSCD2,Q2TBF2,9671,WSCD2,Human,RFU
FURIN.6276.16.3,6276.16,3,SL005252,Furin,Furin,P09958,5045,FURIN,Human,RFU
ST3GAL2.6281.51.3,6281.51,3,SL017399,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2",SIA4B,Q16842,6483,ST3GAL2,Human,RFU
MCEMP1.6283.60.3,6283.6,3,SL017409,Mast cell-expressed membrane protein 1,MCEM1,Q8IX19,199675,MCEMP1,Human,RFU
FAM150B.6284.7.3,6284.7,3,SL012605,ALK and LTK ligand 2,F150B,Q6UX46,285016,FAM150B,Human,RFU
MLEC.6285.71.3,6285.71,3,SL008682,Malectin,K0152,Q14165,9761,MLEC,Human,RFU
ARHGAP36.6289.78.3,6289.78,3,SL017400,Rho GTPase-activating protein 36,RHG36,Q6ZRI8,158763,ARHGAP36,Human,RFU
CLSTN3.6291.55.3,6291.55,3,SL011368,Calsyntenin-3,Alcadein-beta,Q9BQT9,9746,CLSTN3,Human,RFU
BAGE2.6294.11.3,6294.11,3,SL017389,B melanoma antigen 2,BAGE2,Q86Y30,85319,BAGE2,Human,RFU
VCY.6295.67.3,6295.67,3,SL017392,Testis-specific basic protein Y 1,VCY1,O14598,9084,VCY,Human,RFU
C1QTNF1.6304.8.3,6304.8,3,SL012815,Complement C1q tumor necrosis factor-related protein 1,C1QT1,Q9BXJ1,114897,C1QTNF1,Human,RFU
PLBD1.6315.58.3,6315.58,3,SL017411,Phospholipase B-like 1,PLBL1,Q6P4A8,79887,PLBD1,Human,RFU
GGT2.6334.9.3,6334.9,3,SL017390,Inactive gamma-glutamyltranspeptidase 2,GGT2,P36268,728441,GGT2,Human,RFU
CD79B.6351.55.3,6351.55,3,SL017426,B-cell antigen receptor complex-associated protein beta chain,CD79B,P40259,974,CD79B,Human,RFU
IGFL4.6353.60.3,6353.6,3,SL012567,Insulin growth factor-like family member 4,IGFL4,Q6B9Z1,444882,IGFL4,Human,RFU
HEPHL1.6354.13.3,6354.13,3,SL017441,Hephaestin-like protein 1,HPHL1,Q6MZM0,341208,HEPHL1,Human,RFU
CELA3B.6357.83.3,6357.83,3,SL009332,Chymotrypsin-like elastase family member 3B,ELA3B,P08861,23436,CELA3B,Human,RFU
POMGNT2.6359.50.3,6359.5,3,SL017427,"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",AGO61,Q8NAT1,84892,POMGNT2,Human,RFU
DEFB128.6360.7.3,6360.7,3,SL012642,Beta-defensin 128,DB128,Q7Z7B8,245939,DEFB128,Human,RFU
PTPRR.6361.49.3,6361.49,3,SL017437,Receptor-type tyrosine-protein phosphatase R,PTPRR,Q15256,5801,PTPRR,Human,RFU
C2orf40.6362.6.3,6362.6,3,SL017442,Augurin,AUGN,Q9H1Z8,84417,C2orf40,Human,RFU
TAPBPL.6364.7.3,6364.7,3,SL017448,Tapasin-related protein,TPSNR,Q9BX59,55080,TAPBPL,Human,RFU
KCT2.6365.62.3,6365.62,3,SL013208,Keratinocyte-associated transmembrane protein 2,KCT2,Q8NC54,56951,KCT2,Human,RFU
DEAF1.6369.82.3,6369.82,3,SL013514,Deformed epidermal autoregulatory factor 1 homolog,DEAF1,O75398,10522,DEAF1,Human,RFU
ANGPTL7.6371.50.3,6371.5,3,SL007014,Angiopoietin-related protein 7,ANGL7,O43827,10218,ANGPTL7,Human,RFU
YBX2.6372.7.3,6372.7,3,SL017449,Y-box-binding protein 2,YBOX2,Q9Y2T7,51087,YBX2,Human,RFU
SEMG2.6373.54.3,6373.54,3,SL006510,Semenogelin-2,SEMG2,Q02383,6407,SEMG2,Human,RFU
XXYLT1.6375.75.3,6375.75,3,SL017428,Xyloside xylosyltransferase 1,XXLT1,Q8NBI6,152002,XXYLT1,Human,RFU
LYZL2.6377.54.3,6377.54,3,SL017438,Lysozyme-like protein 2,LYZL2,Q7Z4W2,119180,LYZL2,Human,RFU
C5orf38.6378.2.3,6378.2,3,SL017444,Protein CEI,CEI,Q86SI9,153571,C5orf38,Human,RFU
MANBA.6382.17.3,6382.17,3,SL008934,Beta-mannosidase,MANBA,O00462,4126,MANBA,Human,RFU
TLL1.6383.90.3,6383.9,3,SL012368,Tolloid-like protein 1,TLL1,O43897,7092,TLL1,Human,RFU
WFDC3.6384.19.3,6384.19,3,SL012661,WAP four-disulfide core domain protein 3,WFDC3,Q8IUB2,140686,WFDC3,Human,RFU
CCDC126.6388.21.3,6388.21,3,SL017451,Coiled-coil domain-containing protein 126,CC126,Q96EE4,90693,CCDC126,Human,RFU
NPS.6390.18.3,6390.18,3,SL012413,Neuropeptide S,NPS,P0C0P6,594857,NPS,Human,RFU
HSP90B1.6393.63.3,6393.63,3,SL004912,Endoplasmin,Endoplasmin,P14625,7184,HSP90B1,Human,RFU
GPHA2.6395.58.3,6395.58,3,SL012797,Glycoprotein hormone alpha-2,GPHA2,Q96T91,170589,GPHA2,Human,RFU
LONP1.6398.12.3,6398.12,3,SL017422,"Lon protease homolog, mitochondrial",LONM,P36776,9361,LONP1,Human,RFU
DEFB107A.6399.52.3,6399.52,3,SL012680,Beta-defensin 107,D107A,Q8IZN7,245910,DEFB107A,Human,RFU
SLURP1.6401.73.3,6401.73,3,SL007286,Secreted Ly-6/uPAR-related protein 1,SLUR1,P55000,57152,SLURP1,Human,RFU
PSG2.6405.74.3,6405.74,3,SL009333,Pregnancy-specific beta-1-glycoprotein 2,PSG2,P11465,5670,PSG2,Human,RFU
NMES1.6406.3.3,6406.3,3,SL017423,Normal mucosa of esophagus-specific gene 1 protein,NMES1,Q9C002,84419,NMES1,Human,RFU
LAD1.6407.63.3,6407.63,3,SL012352,Ladinin-1,LAD1,O00515,3898,LAD1,Human,RFU
INHBC.6408.2.3,6408.2,3,SL007288,Inhibin beta C chain,INHBC,P55103,3626,INHBC,Human,RFU
ADGRF5.6409.57.3,6409.57,3,SL017439,Adhesion G protein-coupled receptor F5,GP116,Q8IZF2,221395,ADGRF5,Human,RFU
INSL4.6410.26.3,6410.26,3,SL007424,Early placenta insulin-like peptide,INSL4,Q14641,3641,INSL4,Human,RFU
DEFB135.6411.58.3,6411.58,3,SL012524,Beta-defensin 135,DB135,Q30KP9,613209,DEFB135,Human,RFU
IER3IP1.6412.26.3,6412.26,3,SL017453,Immediate early response 3-interacting protein 1,IR3IP,Q9Y5U9,51124,IER3IP1,Human,RFU
LIPK.6413.79.3,6413.79,3,SL017457,Lipase member K,LIPK,Q5VXJ0,643414,LIPK,Human,RFU
OAF.6414.8.3,6414.8,3,SL008961,Out at first protein homolog,OAF,Q86UD1,220323,OAF,Human,RFU
GPA33.6419.75.3,6419.75,3,SL008912,Cell surface A33 antigen,GPA33,Q99795,10223,GPA33,Human,RFU
SDHAF2.6420.4.3,6420.4,3,SL017454,"Succinate dehydrogenase assembly factor 2, mitochondrial",SDHF2,Q9NX18,54949,SDHAF2,Human,RFU
RNASE13.6424.2.3,6424.2,3,SL017436,Probable inactive ribonuclease-like protein 13,RNS13,Q5GAN3,440163,RNASE13,Human,RFU
FAM19A2.6430.36.3,6430.36,3,SL017425,Protein FAM19A2,F19A2,Q8N3H0,338811,FAM19A2,Human,RFU
FAM20A.6433.57.3,6433.57,3,SL012782,Pseudokinase FAM20A,FA20A,Q96MK3,54757,FAM20A,Human,RFU
AOC2.6434.18.3,6434.18,3,SL002082,Retina-specific copper amine oxidase,Amine oxidase,O75106,314,AOC2,Human,RFU
C14orf93.6439.59.3,6439.59,3,SL017431,Uncharacterized protein C14orf93,CN093,Q9H972,60686,C14orf93,Human,RFU
MFAP5.6440.31.3,6440.31,3,SL012493,Microfibrillar-associated protein 5,MFAP5,Q13361,8076,MFAP5,Human,RFU
